web-scraper-order,web-scraper-start-url,single,single-href,title,price,manufacturer,model_name,screen_size,display_resolution,cpu_model,processor,graphics_copressor,ram,storage,operating_system,weight,num_processors,processor_brand
1715877672-45,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=9&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 16 Plus 2023 Business Laptop 16"" 2.5K WQXGA 14-Core Intel i7-13700H 32GB LPDDR5 1TB SSD Intel Iris Xe Graphics Thunderbolt 4 Wi-Fi 6E Backlit Keyboard Fingerprint Windows 11 Home",https://www.amazon.ca/Dell-Inspiron-i7-13700H-Thunderbolt-Fingerprint/dp/B0CPP6ZGDS/ref=sr_1_196?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.MZU4_YHYMYGpb6arD5iWMWUaHUhO4UapYDVDeHPkpZWWNsKmh5U6Nx04Qut6l8ITh-csNpdHOJ2XN2lrc3zdhk_UH78niwbyEkvkF3zA7rXReGDicE4EiPzV8_y4FQHHays7wrJkznhp4Tvcuy6PuYo39OzsD0sYGWfaEwBhlrCycA3nrKhxoC7pkITOP2VQShvjMOY3bmY0V3K99H9ONUGkW0KtTiq2-RktcC5YuFB-uY7e0eVOyNMQ6VTmiESd77n4MuX5ckDEVryrMpb4K0cO6F2SuX2hi2bbGhzmRTY.HM07mhwUgfd6CSoIGqlOraFt5IRHRfsVEPXVRJ7XEtc&dib_tag=se&keywords=dell+laptop&qid=1715877596&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-196&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Dell Inspiron 16 Plus 2023 Business Laptop 16"" 2.5K WQXGA 14-Core Intel i7-13700H 32GB LPDDR5 1TB SSD Intel Iris Xe Graphics Thunderbolt 4 Wi-Fi 6E Backlit Keyboard Fingerprint Windows 11 Home","1,983.00",Dell,Inspiron 16 Plus,_16 Inches,_2560 x 1600 pixels,Core i7 Family,_2.9 GHz core_i7_family,_Integrated,_32 GB Lpddr 5,_1 TB SSD,_Windows 11 Home,,_14,_Intel
1715877520-1,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=10&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Vostro 7000 7620 Laptop (2022) | 16"" FHD+ | Core i7 - 1TB SSD - 8GB RAM - 3050 Ti | 14 Cores @ 4.7 GHz - 12th Gen CPU Win 11 Pro",https://www.amazon.ca/Dell-Vostro-7000-7620-Laptop/dp/B0BNPFRD48/ref=sr_1_240?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.1HoydtXD5Cfjdv5VYSgwrt9JNElpcB5TCWhQGUT-0OTX_mr2Lm9m124gWaWIJ3n6aFAx3wBS3y0OPgyG6MuFfoKP4QvMgrUWlqTsl4aQn-x_MKZEw1IPmHZ_gPT1We8FXmWDUay8sZEpJJ0tvHeH3_H5ctt11X5G2S00oeIim2y3_nvaQiCYFKahCKaTcoV7xHGD4t57kqZ-DpjA7OD3zvyRyuqK7nMbo4pOPiOaw8ljJaxdxhvhutAAKnr9geqadSRIt6FiXHu1vi75JY6JQeTwpWphhEiCHMFAkfOViPw.tzuW4221OeVxgg9uZQxuUKYqRBAY-28z1d2rM1Lzxic&dib_tag=se&keywords=dell+laptop&qid=1715877514&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-240&ufe=app_do%3Aamzn1.fos.a4f9e18d-83e4-4dfa-94d2-717d5a20bf26,"Dell Vostro 7000 7620 Laptop (2022) | 16"" FHD+ | Core i7 - 1TB SSD - 8GB RAM - 3050 Ti | 14 Cores @ 4.7 GHz - 12th Gen CPU Win 11 Pro","1,999.00",Dell,Vostro 7620 Laptop,_16 Inches,_1920 x 1200 pixel,Core i7,_3.5 GHz core_i7,_Dedicated,_8 GB DDR4,_1 TB SSD,_Windows 11 Pro,,,_Intel
1715877682-48,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=9&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"G16 16"" QHD 165Hz Gaming Laptop, Intel Core i7-12700H, NVIDIA GeForce RTX 3060 6GB GDDR6, 32GB DDR5 RAM, 2TB PCIe SSD, Backlit Keyboard, Wi-Fi 6, Win 11 Pro, Black",https://www.amazon.ca/Dell-G16-i7-12700H-GeForce-Keyboard/dp/B0CN2FYTYV/ref=sr_1_193?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.MZU4_YHYMYGpb6arD5iWMWUaHUhO4UapYDVDeHPkpZWWNsKmh5U6Nx04Qut6l8ITh-csNpdHOJ2XN2lrc3zdhk_UH78niwbyEkvkF3zA7rXReGDicE4EiPzV8_y4FQHHays7wrJkznhp4Tvcuy6PuYo39OzsD0sYGWfaEwBhlrCycA3nrKhxoC7pkITOP2VQShvjMOY3bmY0V3K99H9ONUGkW0KtTiq2-RktcC5YuFB-uY7e0eVOyNMQ6VTmiESd77n4MuX5ckDEVryrMpb4K0cO6F2SuX2hi2bbGhzmRTY.HM07mhwUgfd6CSoIGqlOraFt5IRHRfsVEPXVRJ7XEtc&dib_tag=se&keywords=dell+laptop&qid=1715877596&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-193&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,"Dell G16 16"" QHD 165Hz Gaming Laptop, Intel Core i7-12700H, NVIDIA GeForce RTX 3060 6GB GDDR6, 32GB DDR5 RAM, 2TB PCIe SSD, Backlit Keyboard, Wi-Fi 6, Win 11 Pro, Black","2,049.00",Dell,,_16 Inches,_2560 x 1600 pixels,Core i7,_2.7 GHz core_i7,_Dedicated,_32 GB DDR5,_2 TB SSD,_Windows 11 Pro,,_14,_Intel
1715877694-50,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=8&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"G16 16"" QHD 165Hz Gaming Laptop, Intel Core i7-12700H, NVIDIA GeForce RTX 3060 6GB GDDR6, 32GB DDR5 RAM, 2TB PCIe SSD, Backlit Keyboard, Wi-Fi 6, Win 11 Pro, Black",https://www.amazon.ca/Dell-G16-i7-12700H-GeForce-Keyboard/dp/B0CN2FYTYV/ref=sr_1_191?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.I8syJ-Rxw3oh5NYkPRK1yWdwu6idGiLlnyLMZb7vAyTpNfrHCzEdXQYDqbDPjYbo2N63gA8XVSyx3z_Qg2iiTxBKJAKW9Zns5dtXTeGq_HazIj_6uqHJszCRgS6r5_JKk1S4XvjoztADejaClbzhELWSZZWOnkBgLcxjZKUOF79b80DLXbu-Y7WyFpnTdrhVn4RvOPXIzRCpCuhtHizx_q5XbcAx4O9RgBJMS01r2DC59kZUkkonsJ4Z_xLm6lN33Er5HEGiMpxC5KJE4soM8rPBTrFDWcMs_1bePH8JqVI.BkT0ANUWw5fUmqq4USsfWufYMGNy9JOxNCNCP781ZBU&dib_tag=se&keywords=dell+laptop&qid=1715877682&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-191&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,"Dell G16 16"" QHD 165Hz Gaming Laptop, Intel Core i7-12700H, NVIDIA GeForce RTX 3060 6GB GDDR6, 32GB DDR5 RAM, 2TB PCIe SSD, Backlit Keyboard, Wi-Fi 6, Win 11 Pro, Black","2,049.00",Dell,,_16 Inches,_2560 x 1600 pixels,Core i7,_2.7 GHz core_i7,_Dedicated,_32 GB DDR5,_2 TB SSD,_Windows 11 Pro,,_14,_Intel
1715877932-113,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=6&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"G16 16"" QHD+ 165Hz Gaming Laptop, Intel Core i7-12700H Processor, 64GB DDR5 RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3060 6GB GDDR6, RGB Backlit Keyboard, Wi-Fi 6, Bluetooth, Windows 11 Pro, Black",https://www.amazon.ca/Dell-G16-i7-12700H-Processor-Bluetooth/dp/B0CQY5YQ41/ref=sr_1_133?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.iYBK0QsxtM1gxgWCHqRANQvljZCWlwGWsgochBTpn51eQ-SkOukuPlnXejiUtujSV9SkFg0N6sci1Jm5MEl2jKwnPJIjPUm1xQPSG7F6sEEH-jVvKnr8U8GZvXeZzHz-8MlKEM4xBcKJFOFsr7b1EjFjQDfdnOj-wQ6QN1t39a00nc5n2LhY9iO15hedkkXqSL1YKOg8ljCB9VPtd2P2ZaeXx4zYDgjuv3Svy6b0Eu6NW5arFtQX4vrtN-nBf9m6AQYE1aMBP7bKM41xf4zqIAkSGkatHM3RveaEG80nZqs.YArCz0zbr8zlEqxIjHkMDwpXZvaViYuWcUpVCZB1elw&dib_tag=se&keywords=dell+laptop&qid=1715877884&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-133&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,"Dell G16 16"" QHD+ 165Hz Gaming Laptop, Intel Core i7-12700H Processor, 64GB DDR5 RAM, 2TB PCIe SSD, NVIDIA GeForce RTX 3060 6GB GDDR6, RGB Backlit Keyboard, Wi-Fi 6, Bluetooth, Windows 11 Pro, Black","2,099.00",Dell,,_16 Inches,_2560 x 1600 pixels,Core i7,_2.7 GHz core_i7,_Dedicated,_64 GB DDR5,_2 TB SSD,_Windows 11 Pro,,_14,_Intel
1715877786-74,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=7&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Latitude 5000 5440 Laptop (2023) | 14"" FHD | Core i7-256GB SSD - 32GB RAM | 10 Cores @ 5 GHz - 13th Gen CPU Win 11 Pro",https://www.amazon.ca/sspa/click?ie=UTF8&spc=MTo5MTI4NzMyMzI4MTczMjY6MTcxNTg3Nzc3NDpzcF9idGY6MzAwMTkwNjc0MzkwNzAyOjowOjo&url=%2FDell-Latitude-5440-Laptop-i7-256GB%2Fdp%2FB0C7ZFY2XJ%2Fref%3Dsr_1_173_sspa%3Fcrid%3D2CNL7M5IMEKYR%26dib%3DeyJ2IjoiMSJ9.2I5PDQO_MvKY7ZukKMOAQtW2Cx7zrm0PbBUtb0T9Avf7TO1PU6gk0cAi0p9SdoGOPJeINN4Hio-iNW7ncXO02O5PnMIdKd9fj3SLmYACsOPa95XGi2eGV0NBdWNcPnF9ibmFcuZ0ch4eIsMCGfvLfnnM78-wxfoMXAKnlBn2V2FhT0YVBq7IeB0MZwFNN-P_u9TJOo5KdargCPZR5ElgCH8elz-x5nchLgQRo-4tzazeYeWb8AH1Vvk09cLTWTk5ibJJckoWfQ-GXfZqHmL9aGGsiRhUYU9z_5uRLS5AYuw.jt1m-gV6ItyGHbZ0Q9MutVvhA6KeaOkGc4cLNR4dx2o%26dib_tag%3Dse%26keywords%3Ddell%2Blaptop%26qid%3D1715877774%26refinements%3Dp_36%253A15000-%252Cp_89%253ADell%252Cp_n_condition-type%253A11192164011%26rnid%3D12035759011%26s%3Delectronics%26sprefix%3Ddell%2Blaptop%252Celectronics%252C109%26sr%3D1-173-spons%26ufe%3Dapp_do%253Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA2OPKZNERYWQVX,"Dell Latitude 5000 5440 Laptop (2023) | 14"" FHD | Core i7-256GB SSD - 32GB RAM | 10 Cores @ 5 GHz - 13th Gen CPU Win 11 Pro","2,118.00",Dell,Latitude 5440 Laptop,_14 Inches,_1920 x 1080 pixels,Core i7,_3.7 GHz core_i7,_Dedicated,_32 GB DDR4,_256 GB SSD,_Windows 11 Pro,,_10,_Intel
1715877893-103,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=6&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"G15 Gaming Laptop, 15.6"" FHD 120Hz, Intel 13th Gen Core i7-13650HX, GeForce RTX 4050, 64GB DDR5, 2TB PCIe 4.0, Backlit KB, WiFi 6, USB-C, Webcam, RJ45, PDG HDMI Cable, US Version KB, Win 11 Pro",https://www.amazon.ca/Dell-i7-13650HX-GeForce-Backlit-Version/dp/B0CMR4943C/ref=sr_1_143?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.iYBK0QsxtM1gxgWCHqRANQvljZCWlwGWsgochBTpn51eQ-SkOukuPlnXejiUtujSV9SkFg0N6sci1Jm5MEl2jKwnPJIjPUm1xQPSG7F6sEEH-jVvKnr8U8GZvXeZzHz-8MlKEM4xBcKJFOFsr7b1EjFjQDfdnOj-wQ6QN1t39a00nc5n2LhY9iO15hedkkXqSL1YKOg8ljCB9VPtd2P2ZaeXx4zYDgjuv3Svy6b0Eu6NW5arFtQX4vrtN-nBf9m6AQYE1aMBP7bKM41xf4zqIAkSGkatHM3RveaEG80nZqs.YArCz0zbr8zlEqxIjHkMDwpXZvaViYuWcUpVCZB1elw&dib_tag=se&keywords=dell+laptop&qid=1715877884&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-143&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,"Dell G15 Gaming Laptop, 15.6"" FHD 120Hz, Intel 13th Gen Core i7-13650HX, GeForce RTX 4050, 64GB DDR5, 2TB PCIe 4.0, Backlit KB, WiFi 6, USB-C, Webcam, RJ45, PDG HDMI Cable, US Version KB, Win 11 Pro","2,119.00",Dell,G15,_15.6 Inches,_1920 x 1080 pixels,Intel Core i7,_3.6 GHz apple_ci7,_Dedicated,_64 GB DDR5,_2 TB SSD,_Windows 11 Pro,,_14,_Intel
1715878207-171,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=4&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"Inspiron 7425 14"" 1920x1200 Touchscreen 2-in-1 Laptop (2023 New) | AMD 8-Core Ryzen 7 5825U Processor | Backlit Key | Fingerprint | WiFi 6 | 32GB DDR4 Memery | 2TB SSD Storage | Win11 Home",https://www.amazon.ca/Dell-1920x1200-Touchscreen-Processor-Fingerprint/dp/B0BY2VC3GB/ref=sr_1_75?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.6YXWE2ZwOlf_tzfE0XGTAAYcbTN7lsu-S_STJxV7V4SFR6df6f7uZo-ZGtNWaZsB_BTuspGjBkR3WyDYUMPa0pdvT77cAe_Zc2sWJvd9nMBZNbG4e2iJCX4lSjFqxC3Jxsz6gD6qkQx4kbtiFtfXKCPfIaD0aVHGSu64xFCuc8RngWw5MhqaICLN_kQl6Vju-WwXiGQubPmewkaa-Gx9e_7iRHDJV5SE6---x6bNfqbG6RENYTSXOSsC4vlzzyrX-1ubyc9-X4zo4xGKXGrt2FqKKGu333a_GUE7t-AV0d0.IcN6jLiS-VDYFtHWFaVeh-Cf2knx8RMdSxXchnsVJ7I&dib_tag=se&keywords=dell+laptop&qid=1715878110&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-75&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,"Dell Inspiron 7425 14"" 1920x1200 Touchscreen 2-in-1 Laptop (2023 New) | AMD 8-Core Ryzen 7 5825U Processor | Backlit Key | Fingerprint | WiFi 6 | 32GB DDR4 Memery | 2TB SSD Storage | Win11 Home","2,131.00",Dell,Inspiron 7000,_14 Inches,_1920x1200,Ryzen 7,_2 GHz ryzen_7,_Integrated,_64 GB DDR4,_2 TB SSD,_Windows 11 Home,,_8,_AMD
1715877658-41,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=9&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,XPS 15 Multimedia Laptop 2023 15.6с WUXGA 1920 x 1200 Display IPS Intel Core i7-13700H Intel Arc A370M 16GB DDR5 1TB SSD Backlit Keyboard Thunderbolt 4 Fingerprint Wi-Fi 6E Windows 10 Pro,https://www.amazon.ca/Dell-Multimedia-i7-13700H-Thunderbolt-Fingerprint/dp/B0CJXB2QKL/ref=sr_1_200?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.MZU4_YHYMYGpb6arD5iWMWUaHUhO4UapYDVDeHPkpZWWNsKmh5U6Nx04Qut6l8ITh-csNpdHOJ2XN2lrc3zdhk_UH78niwbyEkvkF3zA7rXReGDicE4EiPzV8_y4FQHHays7wrJkznhp4Tvcuy6PuYo39OzsD0sYGWfaEwBhlrCycA3nrKhxoC7pkITOP2VQShvjMOY3bmY0V3K99H9ONUGkW0KtTiq2-RktcC5YuFB-uY7e0eVOyNMQ6VTmiESd77n4MuX5ckDEVryrMpb4K0cO6F2SuX2hi2bbGhzmRTY.HM07mhwUgfd6CSoIGqlOraFt5IRHRfsVEPXVRJ7XEtc&dib_tag=se&keywords=dell+laptop&qid=1715877596&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-200&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,Dell XPS 15 Multimedia Laptop 2023 15.6с WUXGA 1920 x 1200 Display IPS Intel Core i7-13700H Intel Arc A370M 16GB DDR5 1TB SSD Backlit Keyboard Thunderbolt 4 Fingerprint Wi-Fi 6E Windows 10 Pro,"2,145.00",Dell,XPS 15,_15.6 Inches,_1920 x 1200,Core i7 Family,_2.8 GHz core_i7_family,_Dedicated,_16 GB DDR5,_1 TB SSD,_Windows 10 Pro,,_14,_Intel
1715877748-65,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=8&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"XPS 15.6"" FHD+ (1920x1200) IPS Laptop 2023 | Intel i7-12700H 14-Core | NVIDIA GeForce RTX 3050 | Backlit Keyboard | Fingerprint | Thunderbolt 4 | Wi-Fi 6E | 16GB DDR5 1TB SSD | Win11 Home",https://www.amazon.ca/Dell-XPS-1920x1200-Fingerprint-Thunderbolt/dp/B0CC5RDNW7/ref=sr_1_176?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.I8syJ-Rxw3oh5NYkPRK1yWdwu6idGiLlnyLMZb7vAyTpNfrHCzEdXQYDqbDPjYbo2N63gA8XVSyx3z_Qg2iiTxBKJAKW9Zns5dtXTeGq_HazIj_6uqHJszCRgS6r5_JKk1S4XvjoztADejaClbzhELWSZZWOnkBgLcxjZKUOF79b80DLXbu-Y7WyFpnTdrhVn4RvOPXIzRCpCuhtHizx_q5XbcAx4O9RgBJMS01r2DC59kZUkkonsJ4Z_xLm6lN33Er5HEGiMpxC5KJE4soM8rPBTrFDWcMs_1bePH8JqVI.BkT0ANUWw5fUmqq4USsfWufYMGNy9JOxNCNCP781ZBU&dib_tag=se&keywords=dell+laptop&qid=1715877682&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-176&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,"Dell XPS 15.6"" FHD+ (1920x1200) IPS Laptop 2023 | Intel i7-12700H 14-Core | NVIDIA GeForce RTX 3050 | Backlit Keyboard | Fingerprint | Thunderbolt 4 | Wi-Fi 6E | 16GB DDR5 1TB SSD | Win11 Home","2,145.00",Dell,XPS 15,_15.6 Inches,_1920 x 1200,Core i7 Family,_3 GHz core_i7_family,_Dedicated,_16 GB DDR5,_1 TB SSD,_Windows 11 Home,,_14,_Intel
1715877993-126,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=5&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"XPS 13 9320 Laptop - 13.4-inch OLED 3.5K (3456x2160) Touchscreen Display, Intel Core i7-1360P, 16GB LPDDR5 RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Home, 1 Year Premium Support - Silver",https://www.amazon.ca/Dell-XPS-9320-Laptop-Touchscreen/dp/B0CDQMJFM2/ref=sr_1_120?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.TIjsVLX68vTRzkJcpgqbcMokgqN7O9OXTsmUYSnIDGtxIZLDccCInhrFIdopxFMALfOUH2n-ZbRIN1gKQN9pZfpwvOmn5wo6YbptIEAAweaU2DRP9WWO8BKxP2N5uRI1qZUZNgmF2U-2gNAO2VYmSEpmIkRxF5lJcknAuD6ur0R2u4r7IPCW0lh16f_MX75HnseRX3R4-2Q72XwBx9QXyJLyOPVHWaqrtozhnwoO7dql4G389KgbAaj4vV1PRb1mzuTA7Mk7jWwvhx2aZ3GqJcmYK2-94qPvrJIJTyangAc.P2UKDj5mrgi7WGGN1S6F7h7gQICCZivzwDW8CZPV16M&dib_tag=se&keywords=dell+laptop&qid=1715877982&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-120&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,"Dell XPS 13 9320 Laptop - 13.4-inch OLED 3.5K (3456x2160) Touchscreen Display, Intel Core i7-1360P, 16GB LPDDR5 RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Home, 1 Year Premium Support - Silver","2,177.00",Dell,Dell XPS 13 9320 Laptop,_13.4 Inches,_3456x2160,Core i7 Family,_5 GHz core_i7_family,_Integrated,_16 GB Lpddr 5,_512 GB SSD,_Windows 11 Home,,_12,_Intel
1715878436-218,https://www.amazon.ca/s?k=dell+laptop&i=electronics&rh=n%3A667823011%2Cp_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&dc&page=2&crid=2CNL7M5IMEKYR&qid=1715862372&rnid=12035759011&sprefix=dell+laptop%2Celectronics%2C109&ref=sr_pg_2,"G16 7630 Gaming Laptop - 16-inch (2560 x 1600) QHD+ 165Hz 3ms Display, Intel Core i9-13900HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4070 8GB GDDR6, Windows 11 Home - Metallic Nightshade",https://www.amazon.ca/Dell-G16-7630-Gaming-Laptop/dp/B0C3HZ6PV4/ref=sr_1_28?crid=2CNL7M5IMEKYR&dib=eyJ2IjoiMSJ9.akwYa2F2SMFjMQlzjcOB1dXxxJrA-eJ_oEd9qp9HLoXDsOanmDEzRZ1JzJh43Yll6-Uk1qfBoIUzHbWCkliYIuYwLSZk5pZcUANm2yUI54refY-Q9A9pGLzbICzx0S25Usw9sl_p8rpsip0KLmGTwajANEI3pXF4iVs98FP8z1SKHJGUarbJC7JzjuiUAaKg5YtpVfua1-MrQ1CffKKuugkZmnvdhE2gAADH_ar8JZpa2ZHPn4e8u2efMSpMlA9O9o6vr1K7iEkruD2bpf3tMblTPbIVTH6YtQ0pMnCiEJo.PsHlPONlP8GTfqPnLJwxYx6h18gSl8Zfqyh3cEqB7nU&dib_tag=se&keywords=dell+laptop&qid=1715878332&refinements=p_36%3A15000-%2Cp_89%3ADell%2Cp_n_condition-type%3A11192164011&rnid=12035759011&s=electronics&sprefix=dell+laptop%2Celectronics%2C109&sr=1-28&ufe=app_do%3Aamzn1.fos.fe67de69-a579-4370-9bc8-5e38fc5a3bcc,"Dell G16 7630 Gaming Laptop - 16-inch (2560 x 1600) QHD+ 165Hz 3ms Display, Intel Core i9-13900HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4070 8GB GDDR6, Windows 11 Home - Metallic Nightshade","2,179.00",Dell,Dell G16 7630 Gaming Laptop,_16 Inches,_2560 x 1600 pixels,Core i9,_5.4 GHz core_i9,_RTX 4070,_16 GB DDR5,_1 TB SSD,_Windows 11 Home,,_1,_Intel
